id,aptem_id,month,category,title,source_ref,reason
129788,2030,2026-07,assignment,"PMO 2 : Stakeholders, Leadership & Capability - Assignment",asg:74634,No active linked or referenced evidence document/reflection
129789,2030,2026-08,assignment,PMO 3: Control Frameworks & Value Cycles - Assignment,asg:74635,No active linked or referenced evidence document/reflection
129829,2144,2025-06,assignment,June: Understanding the Market Environment – (Coach Led Assignment),asg:13113,No active linked or referenced evidence document/reflection
129830,2144,2025-07,assignment,July - Agile Project Management (Coach Led Assignment),asg:19619,No active linked or referenced evidence document/reflection
129831,2144,2025-08,assignment,August:Cost Engineering and Earned Value Management - Coach Led Assignment,asg:19654,No active linked or referenced evidence document/reflection
129832,2144,2025-09,assignment,September: Project Risk Management - Coach Led Assignment,asg:19689,No active linked or referenced evidence document/reflection
129833,2144,2025-10,assignment,October: Project Management Professional - Coach Led Assignment,asg:19724,No active linked or referenced evidence document/reflection
129834,2144,2025-11,assignment,November: Project Management Professional - Coach Led Assignment,asg:19759,No active linked or referenced evidence document/reflection
129835,2144,2025-12,assignment,December: Project Management Professional - Coach Led Assignment,asg:19794,No active linked or referenced evidence document/reflection
129836,2144,2026-01,assignment,January: Project Management Professional - Coach Led Assignment,asg:19829,No active linked or referenced evidence document/reflection
129838,2144,2026-03,assignment,March:Schedule Professional + PMI SP - Coach Led Assignment,asg:19899,No active linked or referenced evidence document/reflection
129839,2144,2026-04,assignment,Schedule Professional + PMI SP - Coach Led Assignment,asg:19934,No active linked or referenced evidence document/reflection
129840,2144,2026-05,assignment,Schedule Professional + PMI SP - Coach Led Assignment,asg:19969,No active linked or referenced evidence document/reflection
129841,2144,2026-06,assignment,PPC1: Project Definition & Strategic Foundations - Assignment,asg:75106,No active linked or referenced evidence document/reflection
129842,2144,2026-07,assignment,PPC2: Integrated Planning & Estimating - Assignment,asg:75107,No active linked or referenced evidence document/reflection
129843,2144,2026-08,assignment,"PPC3: Scheduling, Tools & Performance Control - Assignment",asg:75108,No active linked or referenced evidence document/reflection
129893,2360,2026-02,assignment,"February: ""Introduction into MarTech & AI in Marketing""- Coach Led Assignment",asg:8764,No active linked or referenced evidence document/reflection
129894,2360,2026-03,assignment,"March:""AdTech & CRM Technology"" - LMS Activity",asg:8778,No active linked or referenced evidence document/reflection
129895,2360,2026-03,assignment,"March: ""AdTech & CRM Technology""- Coach Led Assignment",asg:8765,No active linked or referenced evidence document/reflection
129896,2360,2026-04,assignment,"April: ""The Future of MarTech in the Marketing Field""- LMS Activity",asg:8779,No active linked or referenced evidence document/reflection
129897,2360,2026-04,assignment,"April: ""The Future of MarTech in the Marketing Field""- Couch Led Assignment",asg:8766,No active linked or referenced evidence document/reflection
129899,2360,2026-06,assignment,June- MarTech A1 in Marketing - Social Media Marketing - Campaigns & Content -Assignment,asg:60670,No active linked or referenced evidence document/reflection
129900,2360,2026-07,assignment,July : MarTech A1 in Marketing - Social Media Marketing - Campaigns & Content - Assignment,asg:60673,No active linked or referenced evidence document/reflection
130079,3215,2025-10,assignment,October: Project Leadership and Management - Coach Led Assignment,asg:25844,No active linked or referenced evidence document/reflection
130081,3215,2025-12,assignment,December: Scheduling and Cost Management - Coach Led Assignment,asg:25846,No active linked or referenced evidence document/reflection
130084,3215,2026-04,assignment,RM 1: Risk Management Fundamentals - Assignment,asg:69177,No active linked or referenced evidence document/reflection
130087,3215,2026-07,assignment,"PM 1: Portfolio Definition, Strategic Intent & Investment Boundaries - Assignment",asg:78344,No active linked or referenced evidence document/reflection
130088,3215,2026-07,assignment,RM 4: Advanced Risk Analysis & Techniques - Assignment,asg:69180,No active linked or referenced evidence document/reflection
129954,2438,2026-02,assignment,"February: ""Introduction into MarTech & AI in Marketing""- Coach Led Assignment",asg:10076,No active linked or referenced evidence document/reflection
129956,2438,2026-03,assignment,"March: ""AdTech & CRM Technology""- Coach Led Assignment",asg:10077,No active linked or referenced evidence document/reflection
129957,2438,2026-04,assignment,"April: ""The Future of MarTech in the Marketing Field""- Couch Led Assignment",asg:10078,No active linked or referenced evidence document/reflection
129951,2438,2026-01,assignment,January: Measuring Performance & Future Trends of Social Media - LMS Activity,asg:10088,No active linked or referenced evidence document/reflection
130127,3230,2026-08,assignment,"EVM 2: Baselines, Planning & Structure - Assignment",asg:70016,No active linked or referenced evidence document/reflection
130099,3227,2026-07,assignment,"PM 1: Portfolio Definition, Strategic Intent & Investment Boundaries - Assignment",asg:73500,No active linked or referenced evidence document/reflection
130168,3396,2025-09,assignment,August: Agile Project Management - Coach Led Assignment,asg:26338,No active linked or referenced evidence document/reflection
130170,3396,2026-04,assignment,RM 1: Risk Management Fundamentals - Assignment,asg:69377,No active linked or referenced evidence document/reflection
130173,3396,2026-07,assignment,RM 4: Advanced Risk Analysis & Techniques - Assignment,asg:69380,No active linked or referenced evidence document/reflection
171156,4327,2026-04,reading+quiz,Q1: Cost Management Process,la:80609:81005,Material 81005: original questions available but no saved learner answers
171157,4327,2026-04,reading+quiz,Quiz: Easy - Earned Value Analysis (EVA) PMP Practice Questions,la:80609:59383,Material 59383: original questions available but no saved learner answers
130254,3504,2025-12,assignment,December: Scheduling and Cost Management - Coach Led Assignment,asg:28399,No active linked or referenced evidence document/reflection
130252,3504,2025-10,assignment,October: Project Leadership and Management - Coach Led Assignment,asg:28397,No active linked or referenced evidence document/reflection
130253,3504,2025-11,assignment,November: Scope Management​​- Coach Led Assignment,asg:28398,No active linked or referenced evidence document/reflection
130255,3504,2026-01,assignment,"January : Resource Management, Contracting and Procurements - Coach Led Assignment",asg:28400,No active linked or referenced evidence document/reflection
130256,3504,2026-01,assignment,"Month 3 : Agile Project Management in Project Control (Scoping, Costing, Estimation) - Coach Led Assignment",asg:38387,No active linked or referenced evidence document/reflection
130257,3504,2026-02,assignment,February: Risk Management- Coach Led Assignment,asg:28401,No active linked or referenced evidence document/reflection
130259,3504,2026-03,assignment,March: Quality Management and Stakeholder Engagement​- Coach Led Assignment,asg:28402,No active linked or referenced evidence document/reflection
130260,3504,2026-03,assignment,Month 5 : Scope Management - Coach Led Assignment,asg:38389,No active linked or referenced evidence document/reflection
130261,3504,2026-04,assignment,April: Coach Led Assignment,asg:28403,No active linked or referenced evidence document/reflection
130262,3504,2026-04,assignment,Month 6 : Cost and Time Estimation (Schedule Management and Cost Management) - Coach Led Assignment,asg:38390,No active linked or referenced evidence document/reflection
130263,3504,2026-05,assignment,May:Coach Led Assignment,asg:28404,No active linked or referenced evidence document/reflection
130264,3504,2026-05,assignment,Month 7 : Risk and Quality Management - Coach Led Assignment,asg:38391,No active linked or referenced evidence document/reflection
130265,3504,2026-06,assignment,June:Coach Led Assignment,asg:28405,No active linked or referenced evidence document/reflection
130266,3504,2026-06,assignment,Month 8 : Procurement and Resource Management - Coach Led Assignment,asg:38392,No active linked or referenced evidence document/reflection
130267,3504,2026-07,assignment,"PM 1: Portfolio Definition, Strategic Intent & Investment Boundaries - Assignment",asg:76352,No active linked or referenced evidence document/reflection
130268,3504,2026-07,assignment,July:Coach Led Assignment,asg:28406,No active linked or referenced evidence document/reflection
130269,3504,2026-08,assignment,"PM 2: Portfolio Design, Prioritisation, Balance and Optimisation - Assignment",asg:76353,No active linked or referenced evidence document/reflection
